,actor_account_id,churn_yn,survival_time,event_num,enterworld_num,levelup_num,joinparty_num,spendmoney_num,duel_num,duel_kd,partybattle_num,completechallengetoday_num,completechallengeweek_num,itemupgrade_successrate,trade_num,buyitemnowmainauction_num,guildlevelup_num,level_min,level_max,class,longest_time_between_events,faction1,faction2,targetaccountid_num,sessions_num,has_smurf_yn
1753,6E89CF06,1.00,16,9508.00,83.00,0.00,60.00,178.00,0.00,0.00,25.00,2.00,0.00,12.00,2.00,0.00,0.00,50.00,50.00,5.00,348063.25,1.00,0.00,54.00,58.00,0.00
1754,6EAD7EA3,0.00,53,56727.00,315.00,1.00,313.00,1307.00,27.00,1.45,149.00,24.00,0.00,6.90,20.00,164.00,0.00,18.00,50.00,1.00,151709.31,1.00,0.00,281.00,265.00,1.00
1755,6EBA361B,0.00,273+,92674.00,185.00,0.00,283.00,1626.00,3.00,2.00,0.00,9.00,0.00,63.75,26.00,246.00,0.00,50.00,50.00,7.00,75574.88,2.00,0.00,218.00,155.00,1.00
1756,6ED42FFD,1.00,20,652.00,28.00,0.00,1.00,9.00,20.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.00,50.00,5.00,2441135.88,2.00,0.00,23.00,27.00,1.00
1757,6ED5F41C,0.00,54,109413.00,464.00,46.00,287.00,1896.00,47.00,0.68,32.00,21.00,0.00,0.00,19.00,57.00,0.00,1.00,50.00,8.00,359444.89,2.00,0.00,205.00,374.00,1.00
1758,6F049328,1.00,24,31050.00,187.00,0.00,135.00,976.00,0.00,0.00,0.00,18.00,0.00,0.00,0.00,71.00,0.00,50.00,50.00,8.00,241294.83,1.00,0.00,26.00,154.00,0.00
1759,6F076A21,0.00,238,74665.00,412.00,26.00,231.00,2218.00,0.00,0.00,0.00,23.00,0.00,0.00,7.00,45.00,0.00,1.00,50.00,10.00,285227.51,1.00,0.00,11.00,336.00,1.00
1760,6F1625F3,0.00,276+,6676.00,212.00,0.00,5.00,230.00,3.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,2.00,257655.78,2.00,0.00,7.00,209.00,1.00
1761,6F1AA6EF,0.00,273+,34155.00,178.00,0.00,68.00,577.00,16.00,1.29,0.00,12.00,0.00,0.00,0.00,23.00,0.00,50.00,50.00,3.00,554778.73,1.00,0.00,33.00,152.00,1.00
1762,6F1C4D6F,0.00,61,102826.00,960.00,64.00,312.00,3004.00,116.00,0.23,0.00,82.00,0.00,0.00,0.00,88.00,0.00,1.00,50.00,5.00,293697.51,2.00,0.00,175.00,778.00,1.00
1763,6F2B30B1,0.00,135,3470.00,22.00,0.00,45.00,93.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,46.00,50.00,3.00,1136832.56,2.00,0.00,11.00,21.00,1.00
1764,6F31ADC5,0.00,74,14162.00,111.00,5.00,41.00,507.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,48.00,0.00,23.00,50.00,3.00,431562.86,1.00,0.00,10.00,98.00,1.00
1765,6F37C2FC,1.00,17,84.00,4.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,5.00,657863.09,1.00,9.00,1.00,5.00,0.00
1766,6F444DEA,0.00,272+,32529.00,91.00,1.00,96.00,1331.00,0.00,0.00,0.00,23.00,0.00,7.20,10.00,240.00,0.00,47.00,50.00,9.00,176081.64,1.00,0.00,16.00,84.00,1.00
1767,6F53DCF3,0.00,139,62215.00,81.00,116.00,56.00,997.00,4.00,0.33,0.00,3.00,0.00,0.00,4.00,60.00,0.00,1.00,50.00,5.00,81657.75,2.00,0.00,19.00,74.00,1.00
1768,6F588B03,0.00,279+,4752.00,23.00,0.00,29.00,189.00,0.00,0.00,0.00,2.00,0.00,2.14,4.00,52.00,0.00,50.00,50.00,6.00,500161.39,1.00,0.00,13.00,25.00,0.00
1769,6F5CB5F0,0.00,273+,73081.00,566.00,1.00,328.00,1289.00,18.00,1.25,198.00,34.00,0.00,40.50,4.00,34.00,0.00,50.00,50.00,7.00,100780.62,2.00,0.00,357.00,464.00,1.00
1770,6F5D0CAE,0.00,273+,72512.00,568.00,21.00,363.00,3180.00,0.00,0.00,0.00,54.00,0.00,0.00,0.00,99.00,0.00,1.00,50.00,6.00,243243.51,2.00,0.00,16.00,475.00,1.00
1771,6F613F4A,1.00,20,55621.00,506.00,206.00,275.00,1312.00,0.00,0.00,0.00,25.00,0.00,12.00,8.00,115.00,0.00,1.00,50.00,1.00,116442.48,2.00,0.00,57.00,405.00,1.00
1772,6F8EA4F2,0.00,273+,41481.00,146.00,4.00,6.00,1165.00,9.00,2.00,0.00,3.00,0.00,0.00,0.00,128.00,0.00,50.00,50.00,1.00,78789.35,2.00,0.00,16.00,144.00,1.00
1773,6F9616F5,0.00,273+,23749.00,146.00,0.00,134.00,350.00,0.00,0.00,12.00,21.00,0.00,0.00,0.00,4.00,0.00,50.00,50.00,9.00,442623.35,1.00,0.00,49.00,124.00,1.00
1774,6F994CF0,0.00,80,94163.00,410.00,88.00,252.00,2859.00,0.00,0.00,14.00,13.00,0.00,24.29,15.00,307.00,0.00,1.00,50.00,1.00,112507.78,1.00,0.00,130.00,311.00,1.00
1775,6F9FCDEC,0.00,262,9309.00,45.00,0.00,68.00,114.00,0.00,0.00,6.00,2.00,0.00,0.00,0.00,1.00,0.00,50.00,50.00,5.00,510136.38,2.00,0.00,34.00,38.00,1.00
1776,6FA3B8F3,0.00,271+,81713.00,643.00,0.00,316.00,1747.00,121.00,1.33,0.00,44.00,0.00,0.00,0.00,125.00,0.00,18.00,50.00,2.00,277132.00,2.00,0.00,132.00,522.00,1.00
1777,6FA89CF8,0.00,274+,62690.00,474.00,24.00,215.00,1797.00,79.00,0.93,0.00,3.00,0.00,76.50,0.00,154.00,0.00,18.00,50.00,6.00,212290.95,2.00,0.00,92.00,405.00,1.00
1778,6FB64FF5,1.00,20,13883.00,11.00,44.00,8.00,262.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,16.00,0.00,1.00,45.00,9.00,262859.68,1.00,0.00,3.00,11.00,1.00
1779,6FC61585,0.00,273+,215275.00,866.00,2.00,737.00,2820.00,0.00,0.00,117.00,39.00,0.00,0.00,6.00,128.00,0.00,32.00,50.00,7.00,125825.15,1.00,0.00,238.00,669.00,1.00
1780,6FCF316E,0.00,188,64682.00,557.00,8.00,344.00,1268.00,0.00,0.00,146.00,52.00,0.00,0.00,0.00,76.00,0.00,45.00,50.00,9.00,84792.70,1.00,0.00,224.00,471.00,1.00
1781,6FEF893E,0.00,244,19833.00,123.00,0.00,124.00,236.00,0.00,0.00,0.00,12.00,0.00,0.00,1.00,32.00,0.00,44.00,50.00,3.00,594532.11,2.00,0.00,23.00,102.00,1.00
1782,6FF4E7F5,0.00,274+,8915.00,77.00,0.00,51.00,142.00,0.00,0.00,41.00,2.00,0.00,0.00,0.00,2.00,0.00,50.00,50.00,9.00,261443.61,1.00,0.00,265.00,70.00,1.00
1783,6FF7505E,0.00,243,10725.00,219.00,0.00,77.00,369.00,37.00,0.42,161.00,0.00,0.00,0.00,0.00,55.00,0.00,27.00,50.00,7.00,420040.79,2.00,9.00,207.00,194.00,1.00
1784,7012F831,0.00,273+,90777.00,772.00,22.00,586.00,1729.00,138.00,1.23,0.00,80.00,0.00,0.00,31.00,103.00,0.00,39.00,50.00,5.00,158208.99,2.00,0.00,454.00,600.00,1.00
1785,70330141,0.00,273+,17518.00,340.00,0.00,159.00,370.00,76.00,0.65,44.00,29.00,0.00,0.00,0.00,2.00,0.00,50.00,50.00,3.00,255293.88,2.00,0.00,147.00,288.00,1.00
1786,704174A4,0.00,271+,51926.00,246.00,0.00,314.00,1026.00,19.00,1.11,0.00,31.00,0.00,0.00,9.00,126.00,0.00,50.00,50.00,6.00,320427.63,2.00,0.00,90.00,180.00,0.00
1787,704AA6ED,0.00,274+,36632.00,110.00,26.00,37.00,1123.00,0.00,0.00,8.00,7.00,0.00,0.00,0.00,45.00,0.00,34.00,50.00,6.00,337258.54,2.00,0.00,35.00,93.00,1.00
1788,7059B2A3,0.00,214,87823.00,443.00,43.00,211.00,2508.00,30.00,0.36,0.00,8.00,0.00,0.00,19.00,236.00,0.00,1.00,50.00,6.00,158212.19,1.00,0.00,53.00,327.00,1.00
1789,707AEEF0,0.00,152,72729.00,483.00,40.00,290.00,1858.00,85.00,1.58,70.00,18.00,0.00,13.20,3.00,154.00,0.00,19.00,50.00,2.00,182070.02,2.00,0.00,269.00,406.00,1.00
1790,707ECE84,1.00,19,17.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,9.00,91.42,0.00,0.00,1.00,1.00,0.00
1791,709A6556,0.00,272+,22501.00,67.00,0.00,101.00,560.00,0.00,0.00,0.00,7.00,0.00,5.50,3.00,78.00,0.00,50.00,50.00,8.00,590146.30,2.00,0.00,23.00,58.00,1.00
1792,70B3D1B7,0.00,273+,12410.00,127.00,2.00,72.00,274.00,3.00,0.00,62.00,9.00,0.00,30.00,0.00,20.00,0.00,26.00,50.00,3.00,1149502.32,1.00,0.00,87.00,107.00,1.00
1793,70C34BED,1.00,24,10843.00,82.00,0.00,41.00,364.00,12.00,0.50,0.00,4.00,0.00,0.00,0.00,24.00,0.00,45.00,50.00,2.00,937665.16,1.00,0.00,14.00,69.00,1.00
1794,70C392FC,0.00,273+,66655.00,382.00,1.00,235.00,1744.00,20.00,3.00,59.00,11.00,0.00,7.73,8.00,130.00,0.00,45.00,50.00,1.00,158833.07,1.00,0.00,198.00,312.00,1.00
1795,70D0AAC8,0.00,28,38604.00,229.00,0.00,212.00,943.00,65.00,1.41,31.00,9.00,0.00,55.00,12.00,67.00,0.00,50.00,50.00,6.00,242928.21,2.00,0.00,178.00,183.00,1.00
1796,70D3A377,1.00,26,1083.00,5.00,0.00,3.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.00,50.00,9.00,673.40,2.00,0.00,15.00,5.00,1.00
1797,70F636FD,1.00,18,514.00,21.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,8.00,251166.75,1.00,9.00,1.00,22.00,0.00
1798,71006984,0.00,45,4833.00,101.00,0.00,37.00,63.00,46.00,1.88,23.00,3.00,0.00,0.00,0.00,2.00,0.00,46.00,50.00,6.00,694245.56,2.00,0.00,83.00,91.00,1.00
1799,710D145D,0.00,178,2952.00,10.00,0.00,2.00,84.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,50.00,50.00,3.00,2061925.90,1.00,0.00,1.00,10.00,0.00
1800,7126F4F3,0.00,120,3629.00,175.00,8.00,4.00,64.00,110.00,3.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.00,50.00,2.00,496224.00,1.00,0.00,85.00,158.00,1.00
1801,712B2BFD,0.00,25,4498.00,74.00,1.00,48.00,110.00,31.00,0.24,8.00,9.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,3.00,852057.33,1.00,0.00,43.00,57.00,1.00
1802,7136B607,1.00,19,4347.00,9.00,2.00,1.00,108.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,50.00,50.00,3.00,175943.40,2.00,0.00,6.00,6.00,0.00
1803,713AF3C6,0.00,172,130313.00,425.00,19.00,470.00,2920.00,8.00,0.00,77.00,30.00,0.00,0.00,23.00,198.00,0.00,19.00,50.00,9.00,128461.09,2.00,0.00,240.00,352.00,1.00
1804,716241F5,0.00,268+,43480.00,282.00,5.00,187.00,548.00,0.00,0.00,0.00,3.00,0.00,0.00,5.00,34.00,0.00,20.00,50.00,5.00,222811.29,1.00,0.00,32.00,233.00,1.00
1805,7162F6EA,0.00,105,23366.00,216.00,0.00,128.00,651.00,66.00,1.64,29.00,10.00,0.00,0.00,1.00,69.00,0.00,45.00,50.00,2.00,315494.27,1.00,0.00,113.00,168.00,1.00
1806,716731FA,0.00,256+,51679.00,353.00,2.00,205.00,2114.00,0.00,0.00,0.00,18.00,0.00,0.00,0.00,174.00,0.00,36.00,50.00,7.00,281535.45,1.00,0.00,30.00,292.00,1.00
1807,717893EB,0.00,129,41994.00,237.00,0.00,146.00,767.00,28.00,0.75,11.00,32.00,0.00,0.00,0.00,47.00,0.00,50.00,50.00,6.00,187921.25,2.00,0.00,70.00,180.00,0.00
1808,717B703B,0.00,273+,161316.00,1569.00,1.00,573.00,4228.00,333.00,0.64,281.00,77.00,0.00,111.00,0.00,49.00,0.00,9.00,50.00,1.00,153040.57,2.00,0.00,597.00,1258.00,1.00
1809,7185C609,0.00,36,33590.00,97.00,88.00,27.00,799.00,11.00,4.50,0.00,0.00,0.00,0.00,12.00,24.00,0.00,1.00,50.00,6.00,435545.38,1.00,0.00,18.00,77.00,1.00
1810,718974F6,0.00,72,116582.00,326.00,44.00,210.00,3569.00,30.00,0.30,0.00,18.00,0.00,10.28,1.00,526.00,1.00,18.00,50.00,10.00,171159.85,1.00,0.00,49.00,231.00,0.00
1811,718F3348,0.00,273+,21761.00,365.00,1.00,116.00,864.00,6.00,5.00,134.00,8.00,0.00,12.71,0.00,41.00,0.00,50.00,50.00,8.00,180785.94,1.00,0.00,220.00,330.00,1.00
1812,7194FEEB,0.00,273+,73193.00,380.00,30.00,280.00,1153.00,35.00,1.19,127.00,34.00,0.00,96.75,4.00,37.00,0.00,1.00,50.00,5.00,159792.58,2.00,0.00,249.00,303.00,1.00
1813,71C8C082,0.00,273+,32349.00,164.00,0.00,118.00,539.00,0.00,0.00,0.00,13.00,0.00,0.00,12.00,17.00,0.00,50.00,50.00,6.00,572756.80,2.00,0.00,8.00,125.00,1.00
1814,71DA3037,0.00,111,27078.00,210.00,0.00,142.00,753.00,17.00,4.67,67.00,18.00,0.00,8.33,1.00,33.00,0.00,3.00,50.00,6.00,281763.33,2.00,0.00,138.00,164.00,1.00
1815,71E68006,0.00,106,55186.00,417.00,0.00,282.00,919.00,51.00,1.12,64.00,25.00,0.00,0.00,0.00,23.00,0.00,50.00,50.00,9.00,328120.11,1.00,0.00,219.00,336.00,0.00
1816,7206E964,0.00,273+,102497.00,822.00,2.00,346.00,1718.00,18.00,0.50,0.00,25.00,0.00,0.00,16.00,54.00,0.00,50.00,50.00,1.00,332694.71,2.00,0.00,83.00,738.00,1.00
1817,721674F3,1.00,17,8364.00,86.00,1.00,51.00,131.00,7.00,2.50,0.00,13.00,0.00,0.00,0.00,3.00,0.00,13.00,50.00,6.00,508603.29,2.00,0.00,10.00,64.00,1.00
1818,7225C20D,1.00,20,6303.00,101.00,0.00,27.00,267.00,68.00,1.12,0.00,2.00,0.00,0.00,3.00,67.00,0.00,45.00,50.00,2.00,598221.89,1.00,0.00,57.00,90.00,1.00
1819,722939F4,0.00,274+,16388.00,119.00,0.00,98.00,313.00,0.00,0.00,0.00,16.00,0.00,0.00,0.00,4.00,0.00,50.00,50.00,10.00,608323.95,2.00,0.00,6.00,99.00,1.00
1820,7243CC0A,0.00,59,64684.00,410.00,38.00,232.00,1211.00,62.00,0.82,41.00,26.00,0.00,7.26,12.00,12.00,0.00,20.00,50.00,10.00,248214.67,2.00,0.00,182.00,328.00,1.00
1821,7243F6EA,1.00,23,4819.00,33.00,7.00,2.00,97.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,20.00,50.00,3.00,238828.61,1.00,0.00,2.00,34.00,1.00
1822,7247ADC9,1.00,21,1415.00,11.00,0.00,3.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,10.00,0.00,50.00,50.00,7.00,1722452.96,2.00,0.00,5.00,12.00,0.00
1823,725011EE,0.00,137,24689.00,118.00,33.00,31.00,951.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,24.00,0.00,1.00,50.00,7.00,265903.38,2.00,0.00,11.00,94.00,1.00
1824,725BAAD1,1.00,22,419.00,21.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.00,46.00,10.00,777971.65,2.00,0.00,2.00,22.00,0.00
1825,7261E5F7,0.00,134,4341.00,14.00,0.00,9.00,54.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,42.00,50.00,8.00,1206216.49,2.00,0.00,5.00,12.00,1.00
1826,727888FC,1.00,20,27476.00,178.00,43.00,39.00,776.00,18.00,0.80,0.00,1.00,0.00,12.25,1.00,169.00,0.00,1.00,50.00,3.00,771423.22,2.00,0.00,27.00,152.00,1.00
1827,7279499E,1.00,21,5907.00,26.00,12.00,6.00,308.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,20.00,0.00,47.00,50.00,5.00,596004.56,1.00,0.00,3.00,24.00,0.00
1828,727A08FE,0.00,274+,13958.00,100.00,0.00,72.00,176.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,12.00,0.00,50.00,50.00,1.00,687860.10,2.00,0.00,11.00,76.00,0.00
1829,729153F2,0.00,273+,101661.00,1215.00,0.00,538.00,1136.00,0.00,0.00,0.00,157.00,0.00,0.00,0.00,15.00,0.00,50.00,50.00,10.00,98924.85,2.00,0.00,9.00,1000.00,1.00
1830,72A5DAED,0.00,99,110307.00,509.00,93.00,333.00,1539.00,0.00,0.00,0.00,25.00,0.00,0.00,3.00,57.00,0.00,1.00,50.00,3.00,509757.23,2.00,0.00,49.00,392.00,1.00
1831,72CC3A53,0.00,30,136293.00,655.00,31.00,359.00,2589.00,12.00,1.40,0.00,44.00,0.00,0.00,19.00,141.00,0.00,45.00,50.00,10.00,84434.31,1.00,0.00,56.00,576.00,1.00
1832,72DB82F4,1.00,22,17982.00,165.00,1.00,105.00,654.00,4.00,0.00,0.00,8.00,0.00,0.00,0.00,78.00,0.00,50.00,50.00,1.00,942604.56,2.00,0.00,153.00,139.00,1.00
1833,72F5AAD7,0.00,145,15240.00,67.00,19.00,40.00,451.00,1.00,0.00,2.00,2.00,0.00,0.00,2.00,26.00,0.00,15.00,50.00,6.00,242256.24,2.00,0.00,12.00,57.00,1.00
1834,730AD909,0.00,273+,38886.00,174.00,0.00,148.00,709.00,25.00,1.27,8.00,19.00,0.00,29.00,49.00,3.00,1.00,50.00,50.00,6.00,169991.13,1.00,0.00,142.00,150.00,1.00
1835,7328A0EE,0.00,110,43237.00,101.00,45.00,65.00,788.00,0.00,0.00,1.00,0.00,0.00,0.00,5.00,17.00,0.00,6.00,50.00,5.00,399902.89,2.00,0.00,11.00,76.00,1.00
1836,73388606,1.00,19,47963.00,248.00,65.00,198.00,1007.00,5.00,0.67,7.00,7.00,0.00,0.00,5.00,79.00,0.00,1.00,50.00,8.00,677842.89,2.00,0.00,47.00,185.00,1.00
1837,733EE306,1.00,21,21017.00,41.00,42.00,2.00,216.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,1.00,45.00,9.00,224807.92,2.00,0.00,3.00,41.00,1.00
1838,735D1461,0.00,272+,253.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,7.00,286321.71,1.00,9.00,1.00,9.00,1.00
1839,736961EB,0.00,28,12924.00,162.00,21.00,87.00,495.00,33.00,0.27,100.00,11.00,0.00,0.00,0.00,107.00,0.00,1.00,50.00,8.00,788553.33,2.00,0.00,180.00,134.00,1.00
1840,738A68F6,1.00,20,43418.00,120.00,153.00,78.00,1010.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,71.00,0.00,1.00,50.00,2.00,125038.58,2.00,0.00,10.00,103.00,1.00
1841,7398CE42,0.00,127,44050.00,352.00,0.00,303.00,707.00,65.00,1.10,212.00,25.00,0.00,44.50,3.00,21.00,0.00,46.00,50.00,5.00,337680.29,2.00,0.00,559.00,297.00,1.00
1842,739FA4F5,0.00,49,11958.00,89.00,2.00,56.00,330.00,10.00,4.00,26.00,6.00,0.00,0.00,0.00,1.00,0.00,36.00,50.00,5.00,1223237.31,1.00,0.00,65.00,73.00,1.00
1843,73C062EA,1.00,19,1204.00,23.00,1.00,17.00,59.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,9.00,532175.16,1.00,0.00,14.00,24.00,1.00
1844,73C563EF,1.00,19,10221.00,6.00,34.00,7.00,73.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,0.00,1.00,35.00,6.00,171205.98,1.00,0.00,3.00,6.00,0.00
1845,73E8C8D8,1.00,18,21489.00,296.00,5.00,75.00,431.00,11.00,0.57,0.00,13.00,0.00,0.00,0.00,4.00,0.00,1.00,50.00,2.00,235848.16,2.00,0.00,13.00,256.00,1.00
1846,741339000000000.0,,,56685.00,164.00,3.00,283.00,1315.00,14.00,1.33,7.00,15.00,0.00,0.00,1.00,191.00,0.00,45.00,50.00,6.00,239679.87,1.00,0.00,59.00,140.00,1.00
1847,741339E9,1.00,20,,,,,,,,,,,,,,,,,,,,,,,
1848,742736EF,1.00,23,37151.00,63.00,80.00,35.00,508.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,47.00,0.00,1.00,50.00,3.00,279273.53,2.00,0.00,11.00,52.00,1.00
1849,7429E48C,0.00,273+,77239.00,366.00,62.00,212.00,2240.00,0.00,0.00,0.00,7.00,0.00,7.50,21.00,298.00,0.00,1.00,50.00,5.00,153219.87,1.00,0.00,48.00,331.00,1.00
1850,742D8D89,0.00,52,44105.00,363.00,1.00,224.00,661.00,115.00,1.56,35.00,34.00,0.00,0.00,5.00,17.00,0.00,50.00,50.00,6.00,192660.83,1.00,0.00,174.00,310.00,1.00
1851,745743EE,1.00,24,1743.00,16.00,0.00,4.00,26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,1.00,1690891.68,1.00,0.00,5.00,13.00,0.00
1852,7458A0F7,0.00,277+,40670.00,98.00,1.00,149.00,1104.00,3.00,0.50,0.00,7.00,0.00,0.00,17.00,33.00,0.00,50.00,50.00,3.00,768927.10,2.00,0.00,149.00,84.00,1.00
1853,746AF07C,0.00,115,51941.00,401.00,9.00,297.00,954.00,18.00,0.29,128.00,33.00,0.00,0.00,3.00,17.00,0.00,45.00,50.00,6.00,247726.74,2.00,0.00,240.00,317.00,1.00
1854,7490C987,1.00,20,15428.00,23.00,40.00,26.00,232.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,10.00,0.00,1.00,41.00,3.00,340880.28,1.00,0.00,5.00,18.00,0.00
1855,749879F2,1.00,20,46202.00,202.00,1.00,132.00,1108.00,0.00,0.00,0.00,16.00,0.00,6.91,6.00,172.00,0.00,50.00,50.00,5.00,395877.36,2.00,0.00,22.00,170.00,1.00
1856,74B224EC,0.00,274+,20900.00,206.00,0.00,104.00,1284.00,26.00,3.33,86.00,8.00,0.00,102.75,0.00,100.00,0.00,45.00,50.00,8.00,491723.23,1.00,0.00,141.00,136.00,1.00
1857,74E08191,0.00,116,40341.00,194.00,1.00,155.00,1133.00,9.00,2.00,0.00,20.00,0.00,0.00,5.00,143.00,0.00,14.00,50.00,6.00,297083.71,2.00,0.00,44.00,155.00,1.00
1858,74EE13F7,0.00,25,435.00,3.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,10.00,1029038.77,1.00,0.00,1.00,4.00,1.00
1859,74F708EF,1.00,23,85.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,2.00,53.99,2.00,0.00,1.00,2.00,0.00
1860,750173EE,1.00,17,33818.00,123.00,1.00,226.00,762.00,0.00,0.00,0.00,2.00,0.00,203.00,6.00,44.00,0.00,50.00,50.00,7.00,404644.05,2.00,0.00,53.00,89.00,0.00
1861,750A22BE,0.00,270+,11659.00,41.00,39.00,15.00,116.00,11.00,0.57,0.00,0.00,0.00,0.00,0.00,5.00,0.00,1.00,50.00,9.00,689844.06,1.00,0.00,8.00,35.00,1.00
1862,7521A781,0.00,279+,17771.00,198.00,0.00,76.00,408.00,3.00,0.50,0.00,4.00,0.00,0.00,28.00,15.00,0.00,50.00,50.00,8.00,151833.98,2.00,0.00,29.00,191.00,1.00
1863,75292929,0.00,275+,127258.00,685.00,61.00,481.00,3017.00,158.00,1.03,556.00,36.00,0.00,22.29,18.00,256.00,0.00,1.00,50.00,8.00,77974.65,1.00,0.00,782.00,570.00,1.00
1864,754882FA,0.00,274+,61206.00,518.00,0.00,284.00,2465.00,160.00,1.50,14.00,19.00,0.00,0.00,3.00,50.00,0.00,47.00,50.00,5.00,386424.61,2.00,0.00,260.00,438.00,1.00
1865,7548A25D,0.00,25,155.00,1.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,7.00,9.00,69.81,0.00,0.00,2.00,2.00,0.00
1866,755B9EFE,1.00,19,10713.00,63.00,16.00,28.00,288.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,0.00,1.00,50.00,6.00,417298.39,2.00,0.00,13.00,55.00,1.00
1867,7569517C,1.00,18,41618.00,193.00,72.00,37.00,560.00,36.00,0.20,0.00,1.00,0.00,0.00,0.00,8.00,0.00,1.00,50.00,7.00,116672.87,1.00,0.00,43.00,156.00,1.00
1868,75752200,1.00,26,3300.00,4.00,11.00,2.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,31.00,9.00,286.76,1.00,0.00,3.00,5.00,1.00
1869,7580564E,0.00,273+,27253.00,193.00,1.00,129.00,398.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,54.00,0.00,50.00,50.00,7.00,602150.94,1.00,0.00,319.00,162.00,0.00
1870,7594A4F2,0.00,275+,6777.00,174.00,0.00,24.00,663.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,3.00,0.00,45.00,50.00,1.00,259187.56,2.00,0.00,7.00,175.00,1.00
1871,7597CFF0,0.00,273+,188979.00,1002.00,1.00,299.00,5931.00,0.00,0.00,0.00,42.00,0.00,0.00,0.00,387.00,0.00,50.00,50.00,9.00,132778.61,2.00,0.00,14.00,884.00,1.00
1872,75B875EA,0.00,273+,28191.00,373.00,0.00,186.00,551.00,1.00,0.00,108.00,7.00,0.00,0.00,6.00,10.00,0.00,50.00,50.00,6.00,589526.27,1.00,0.00,198.00,318.00,1.00
1873,75BD0DFA,1.00,18,841.00,20.00,0.00,11.00,20.00,3.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,2.00,1143853.02,1.00,0.00,6.00,20.00,1.00
1874,75E2B4F4,0.00,35,45078.00,89.00,79.00,84.00,469.00,0.00,0.00,0.00,1.00,0.00,0.00,55.00,7.00,0.00,1.00,50.00,3.00,212583.47,2.00,0.00,23.00,68.00,1.00
1875,75E950A6,0.00,60,5940.00,6.00,22.00,0.00,41.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,0.00,1.00,24.00,1.00,704611.57,0.00,0.00,5.00,7.00,0.00
1876,75E97B3D,0.00,275+,5055.00,29.00,0.00,19.00,131.00,5.00,4.00,0.00,3.00,0.00,0.00,0.00,11.00,0.00,50.00,50.00,2.00,1195055.22,2.00,0.00,10.00,23.00,0.00
1877,75ECB6A2,0.00,274+,29572.00,116.00,44.00,47.00,932.00,10.00,0.67,0.00,1.00,0.00,0.00,4.00,75.00,0.00,15.00,50.00,6.00,337182.14,2.00,0.00,55.00,109.00,1.00
1878,7602A5E8,0.00,29,34050.00,151.00,0.00,35.00,401.00,15.00,0.07,12.00,13.00,0.00,0.00,0.00,30.00,0.00,50.00,50.00,7.00,279583.11,1.00,0.00,53.00,125.00,1.00
